011l5,7r/2pP2k1/pp3pp1/3P1bP1/P1P5/8/1B1K4/8 b - - 0 35,h8d8 b2f6 g7f8 f6d8 f5d7 d8c7,1405,212,-27,8,crushing endgame fork long,https://lichess.org/vKJUTFGf/black#70
0122Z,r1bqkr2/1pp3pN/p1np4/4pp2/2B1n3/P1NP3P/1PP2KP1/R1BQ3R w q - 0 11,f2e3 f5f4 e3e4 c8f5 e4f3 d8h4,2313,94,71,47,advantage fork long middlegame sacrifice,https://lichess.org/U6CzZYMP#21
012AZ,r1bqk2r/pp1p1ppp/2p5/4p3/1PP3n1/P1NnP1P1/3PKPBP/R1BQ3R w kq - 3 11,e2d3 g4f2 d3c2 f2d1,947,114,67,27,crushing fork middlegame short,https://lichess.org/YsPR7RYU#21
012QY,2rq1rk1/pb2bppp/1p2p3/8/3N4/P1P1P3/4BPPP/1Q1R1RK1 b - - 0 18,a7a6 d4e6 f7e6 d1d8,1351,192,82,7,advantage discoveredAttack middlegame short,https://lichess.org/JFyDpiwO/black#36
012kM,5r2/1pp4k/p1n1p2p/3p2p1/3P2P1/2P2q2/PP1Q1P2/1K3R1R w - - 5 31,d2g5 f3d3 b1c1 d3f1 h1f1 h6g5,1802,76,96,1489,crushing endgame long,https://lichess.org/fJcBht8L#61
012uN,8/p2n1k2/5P2/5KPP/2P5/8/n7/8 b - - 1 49,a2c3 g5g6 f7f8 h5h6,2064,77,87,306,crushing endgame knightEndgame short,https://lichess.org/wCxVSTya/black#98
012wW,8/8/7p/7P/2k2Kp1/6P1/8/8 b - - 5 46,c4d5 f4f5 d5d4 f5g6,1989,74,94,922,crushing endgame pawnEndgame short,https://lichess.org/LUerdvbI/black#92
0133E,7r/6p1/1pp5/p3N1k1/2P3p1/5K1P/8/7R w - - 0 35,f3g3 h8h3 h1h3 g4h3,1650,138,-100,13,crushing endgame short,https://lichess.org/rDaqriiN#69
01382,r6k/5qp1/2pb3p/1p2P3/3P4/2P3Q1/1P4PP/5R1K w - - 0 29,f1f7 a8a1 g3e1 a1e1 f7f1 e1f1,860,110,67,29,backRankMate endgame long mate mateIn3,https://lichess.org/0nSum8Dd#57
0139J,r2q2rk/pp3pbn/2p1b3/3p3P/3P1Q2/2NB1P2/PPP3P1/2KR3R b - - 2 21,g7h6 f4h6 d8g5 h6g5,766,93,48,98,advantage hangingPiece middlegame short,https://lichess.org/Yv8XOEuW/black#42
013Gp,r4r2/pppbk1pQ/4p2p/4P1q1/4Pn2/6P1/PP5P/RB1N1R1K b - - 2 24,f4g6 h7g7 e7e8 f1f6,2252,116,38,23,crushing master middlegame short,https://lichess.org/QqEjlJCC/black#48
013JE,6k1/ppp3pp/2nbrqr1/4p3/3PRp2/2B2N1b/PPPQ1PPP/4RBK1 b - - 0 19,g6g2 f1g2 f6g6 f3h4,1234,75,99,1362,crushing middlegame short,https://lichess.org/mVDHR9TG/black#38
013Pe,2r3k1/1p3ppp/p3p3/6P1/7P/2BnP3/PPr2P2/R2K1R2 b - - 7 20,d3f2 d1c2,1100,129,55,15,crushing endgame hangingPiece oneMove,https://lichess.org/8LBf7IzD/black#40
013bF,8/6pk/8/R7/5Pp1/p5P1/7P/r3K3 w - - 2 46,e1d2 a3a2 d2c3 a1c1,1643,87,88,29,advancedPawn crushing endgame rookEndgame short,https://lichess.org/8o63NDRm#91
013h1,r1bqk1nr/1p3ppp/p3p3/3pP3/1b1PP3/2N5/PP4PP/R1BQKB1R b KQkq - 0 9,d5e4 d1a4 c8d7 a4b4,1239,136,83,27,advantage fork opening short,https://lichess.org/3L3zhonx/black#18
013vX,2k5/2p2p2/P1N3p1/1PK2n2/7p/8/2P2P2/8 b - - 0 41,h4h3 b5b6 f5d6 c6e7 c8d7 a6a7,2639,98,85,78,advancedPawn crushing endgame knightEndgame long,https://lichess.org/E3V8WTvF/black#82
013ze,r1bq2r1/1p6/p3pb2/2p1N3/3PQ2P/2PBk3/PP4P1/5RK1 b - - 4 23,e3d2 e5c4,1219,96,84,52,mate mateIn1 middlegame oneMove,https://lichess.org/LP7EkV9G/black#46
01432,8/8/5pk1/1p4pp/1P6/2P3PP/3K4/8 b - - 0 39,g5g4 h3g4 h5h4 g3h4,1803,76,47,331,crushing endgame pawnEndgame short,https://lichess.org/vMNcp4iO/black#78
014KA,r4rk1/5ppp/p3b3/1p2P3/3n1PP1/N6P/PP6/R1B1R1K1 w - - 0 19,c1e3 d4f3 g1f2 f3e1,887,82,94,234,advantage fork middlegame short,https://lichess.org/rYPgnIhY#37
014OS,8/p7/1b6/1Kp5/2P2pk1/1P6/5P1B/8 w - - 0 37,f2f3 g4f3 b3b4 c5b4,944,89,93,200,bishopEndgame crushing endgame short,https://lichess.org/iqvWcZe5#73
0158C,3r3k/1Qp3p1/p4q1p/8/3n4/5N2/PPP2PPP/2K1R3 w - - 1 23,f3d4 f6d4 a2a3 d4d2 c1b1 d2e1,1863,74,92,137,crushing endgame fork long,https://lichess.org/7mhSAvLf#45
015Di,r2k1bnr/p1pp1Bpp/1p3q2/4N1B1/3p4/2P5/PP2QPbP/RN2K2R b KQ - 2 10,f6g5 e5c6 g2c6 e2e8,1819,75,91,909,clearance mate mateIn2 opening sacrifice short,https://lichess.org/T3BCr5TM/black#20
015JI,4r3/pp3kp1/5q2/3P3R/8/2b3PP/P3QP1K/3R4 w - - 1 34,e2c4 f6f2 h2h1 f2f3,1875,74,93,2447,crushing endgame short,https://lichess.org/K311M60I#67
015Kw,2r1r1k1/5p2/p3p3/1p1p4/3PnQP1/2P4R/PPqN1K2/R7 w - - 1 27,f2g1 c2d2 f4d2 e4d2,1568,76,89,369,crushing middlegame short,https://lichess.org/9iI3Okx5#53
015Vc,q4r1k/5pbp/2Np1np1/3P2B1/pQb5/5B2/P4PPP/4R1K1 b - - 1 23,c4d5 g5f6 d5c6 f6g7 h8g7 b4c3,1872,74,93,229,attraction crushing kingsideAttack long master middlegame,https://lichess.org/FNbRfhVX/black#46
015ah,r5k1/p3Rppp/1p6/1b6/7P/4P1P1/5PB1/6K1 b - - 2 29,g8f8 e7e5 a8b8 e5b5,1703,75,65,93,advantage endgame short,https://lichess.org/zA7Cykt8/black#58
015tJ,r2qkb1r/ppp2pp1/2n1p2p/5n1b/3P1B2/P1N2N1P/1PPQBPP1/R3K2R b KQkq - 2 11,f5d4 f3d4 c6d4 e2h5,1660,74,95,3211,advantage discoveredAttack middlegame short,https://lichess.org/Wu3A3lf5/black#22
015ue,8/1p6/p5p1/2P2p2/kP6/P2KP3/6P1/8 w - - 0 38,e3e4 f5e4 d3e4 a4a3,1452,79,76,49,crushing endgame pawnEndgame short,https://lichess.org/tpB5vkf3#75
016BD,r1bqk2r/pp4pp/3b1B2/3pNn2/4p3/2N5/PPP2PPP/R2QKB1R b KQkq - 0 11,g7f6 d1h5 e8f8 h5f7,1766,75,79,148,mate mateIn2 opening short,https://lichess.org/qzKzWmta/black#22
016IE,1knq2rr/pp1b1R2/2p1p3/P2pP3/1P1P1Q1P/2PB2P1/7P/R5K1 b - - 0 25,h8h4 f7d7 h4f4 d7d8 g8d8 g3f4,1876,91,52,26,crushing long middlegame,https://lichess.org/6wrA4nQa/black#50
016Ju,4Rbk1/p4p1p/6p1/8/1PQ5/2P3NP/2rq1PP1/6K1 w - - 1 31,g3e4 c2c1 g1h2 d2f4 g2g3 f4f3 e8f8 g8f8 c4c5 f8g8,2197,75,96,434,crushing defensiveMove endgame veryLong,https://lichess.org/l9CpsKKt#61
016TW,rn4k1/pbpp2pp/1p2p2r/3P4/2P1Pp2/2BB1PqP/PP4P1/R2QRK2 b - - 2 16,e6d5 e4d5 h6h3 e1e8 g8f7 g2h3,1952,163,-71,52,advantage intermezzo long middlegame,https://lichess.org/xW9ANDJZ/black#32
016nI,r1bq1rk1/pp3ppp/n2N4/b2p3n/2pP1B2/2P2N2/PP2BPPP/R2Q1RK1 w - - 3 12,f4g3 h5g3 h2g3 d8d6,1014,84,81,54,advantage capturingDefender middlegame short,https://lichess.org/lFOqEONd#23
016pD,5rk1/2Q2ppp/8/p3P1q1/3N4/P6r/5P2/2R1RK2 w - - 0 33,f1e2 g5g4 f2f3 g4d4,1731,75,96,3488,crushing fork middlegame short,https://lichess.org/NZ3O8Ofq#65
01749,2r3k1/5ppp/4p3/3n4/2QB4/1r4P1/5PKP/R2q4 b - - 1 32,c8c4 a1a8 b3b8 a8b8 c4c8 b8c8,885,81,100,210,endgame long mate mateIn3,https://lichess.org/OVh3Rgxm/black#64
017c1,8/8/8/1p6/4k3/2p4P/rP2RK2/8 b - - 1 49,e4d4 b2c3 d4c3 e2a2,1217,74,98,941,crushing discoveredAttack endgame rookEndgame short,https://lichess.org/xat94cnU/black#98
017qa,3rr1k1/p1n2pp1/1p1q3p/2pBR3/8/5N1P/PP2QPP1/4R1K1 b - - 0 21,c7d5 e5e8 d8e8 e2e8,976,81,77,124,crushing kingsideAttack middlegame short,https://lichess.org/pGU3yS3n/black#42
017xh,r3k2r/1b1p1ppp/p1nPp3/1pB5/8/5N2/1q3PPP/R2QKB1R w Kkq - 5 18,f1e2 b2c3 e1f1 c3c5,1263,77,95,1726,advantage fork middlegame short,https://lichess.org/7wDrch9R#35
017z9,2r1r1k1/1p3ppp/p7/3n4/1P1Pp2q/P3P2P/Q2N1PP1/R4RK1 w - - 3 20,a1c1 d5c3 c1c3 c8c3,1704,75,91,500,advantage middlegame short,https://lichess.org/ZfExieYg#39
018R4,5rk1/rpp2ppp/p2p4/3P2Qn/1PP2P2/P1N2P1q/7P/2R2RK1 b - - 0 21,f7f6 g5g4 h5f4 g4f4,1642,94,70,34,advantage middlegame short,https://lichess.org/ZNvotomE/black#42
018ZF,n1r3k1/7p/q1bQ2p1/8/P2PP3/5P2/6PP/2R3K1 b - - 0 40,a6a4 d6e6 g8g7 e6c8,1335,75,86,125,crushing endgame fork short,https://lichess.org/ezPUmn9q/black#80
0195f,2b2rk1/2Q2ppp/p3pq2/1p6/6n1/PP3PN1/6PP/3R1BK1 b - - 0 24,g4e3 g3e4 f6h4 g2g3,1894,75,91,413,advantage middlegame short,https://lichess.org/AQvgwH6B/black#48
0199s,r4r1k/1p2b1p1/4p1Qp/1qppP3/p4P2/2P1P1P1/PP4P1/1K1R3R b - - 0 20,b5e8 h1h6 g7h6 g6h6 h8g8 d1h1,1532,74,93,111,crushing defensiveMove kingsideAttack long middlegame sacrifice,https://lichess.org/alW9L2kD/black#40
019B3,r4rk1/3qb1pp/2n1b3/ppp1p1N1/3p4/P2PB1PP/1PPQB1PK/R4R2 w - - 0 17,g5e6 f8f1 a1f1 d4e3 d2e3 d7e6,2102,83,83,37,advantage long middlegame,https://lichess.org/4l61WKzQ#33
019DY,rnb1k1nB/ppp2p1p/8/8/7q/1P3pb1/P1PPP2P/RN1QKB1R w KQq - 0 9,h2g3 h4g3,1084,183,-67,7,mate mateIn1 oneMove opening,https://lichess.org/M6zRIUyg#17
019Oa,3q4/5kpp/p1p5/1p1n4/2p1Q1P1/P6P/1PPB4/1K6 w - - 0 33,e4h7 d5f6 h7f5 d8d2,1806,74,95,1766,advantage discoveredAttack endgame short,https://lichess.org/l5bCSDVr#65
019PB,5rk1/5p1p/1qp2p2/p2pb2Q/Pr6/1P5P/4R1P1/4RN1K b - - 2 32,b4b3 e2e5 f6e5 h5g5 g8h8 g5f6,2349,76,94,919,advantage long middlegame sacrifice,https://lichess.org/HlEcGBSh/black#64
019Qi,3k4/p1pp3p/1p3K2/8/5P2/8/8/8 b - - 4 44,d8e8 f6g7 h7h5 f4f5 h5h4 f5f6,1496,76,91,285,crushing endgame long pawnEndgame quietMove,https://lichess.org/xENaK26y/black#88
019YE,1r5r/p1p1kppp/4p3/4P3/2B1n1K1/4P3/PP3PPP/R2R4 w - - 7 20,b2b3 e4f2 g4f3 f2d1,901,89,91,178,advantage endgame fork short,https://lichess.org/bseg167I#39
019cy,5b1r/1Q3p2/p3pk1p/1p1p2p1/3q4/1P3PPP/P5P1/2RK1B1R w - - 0 22,d1e2 d4b2 e2d3 b2c1,1391,75,96,2305,crushing fork middlegame short,https://lichess.org/OcyvZXLY#43
019gx,1r6/6R1/3p4/1P1Rp3/K1r1P3/2k2P2/8/8 w - - 1 45,a4a5 c4a4 a5a4 b8a8 g7a7 a8a7,1958,77,82,91,attraction endgame long mate mateIn3 rookEndgame sacrifice,https://lichess.org/pCBDwbPH#89
019iU,1n6/1P2k3/p2Rbpp1/2P1p2p/P1P1P2P/4BPP1/6K1/8 w - - 2 41,d6a6 b8a6 c5c6 e7d6,1287,344,100,4,endgame equality hangingPiece short,https://lichess.org/v6TMzcJH#81
019se,6k1/5pp1/7p/2n5/rnN1PP2/3PK2P/6B1/2R5 w - - 3 40,e3d4 c5b3 d4c3 b3c1,1456,81,70,45,advantage endgame fork short,https://lichess.org/HE496aQi#79
019wq,2r4r/pp2q1k1/2pp2p1/5pb1/2P2N2/1P4PP/P1Q3K1/3R1R2 b - - 0 26,g5f6 f4g6 g7g6 c2f5,2063,130,59,17,advantage attraction middlegame short,https://lichess.org/RS4zrmbv/black#52
019yp,5r1k/p1q3pp/2p1Q1p1/8/8/5RN1/P1P3P1/6K1 b - - 1 26,f8f3 e6e8 f3f8 e8f8,659,97,76,88,endgame mate mateIn2 short,https://lichess.org/gLC1NwZX/black#52
01AHi,1r5r/k2q1ppp/p2pbn2/N1p1N3/P1Q1P3/2PPP3/6PP/RR4K1 b - - 0 20,b8b1 a1b1 e6c4 e5d7,1495,75,90,324,advantage middlegame short,https://lichess.org/cEITxig3/black#40
01Aty,2kr3r/1pp2p2/p2p3p/3P1bpB/2P2P2/1P2q3/P5PP/R2QR2K b - - 3 18,e3f4 e1f1 f4e5 f1f5 e5f5 h5g4 f5g4 d1g4,1696,90,86,30,advantage middlegame pin sacrifice veryLong,https://lichess.org/DjgDrbsP/black#36
01Az7,r1bq1rk1/pp1p1ppp/2n1pn2/4P3/2B5/2B5/PPP2PPP/R2QK1NR b KQ - 0 9,c6e5 c3e5 d8a5 e5c3,1298,128,70,22,advantage hangingPiece opening short,https://lichess.org/nMfMTSlO/black#18
01B5q,r4rk1/1pp1np1p/p4Qp1/3P3P/P2Nq3/8/1B4R1/5B1K b - - 0 36,e7d5 f6g7 g8g7 d4f5 g7g8 f5h6,2159,74,93,1243,attraction doubleCheck long mate mateIn3 middlegame pin sacrifice,https://lichess.org/seEUcuvw/black#72
01B8l,5k2/3Pb3/8/pK6/4R3/1Bp4p/P5r1/8 b - - 6 52,c3c2 e4f4 f8g7 f4f7,1604,75,97,1802,advantage endgame short,https://lichess.org/v2atqYUk/black#104
01Baj,r1b1r1k1/ppp2ppp/2n5/8/2P1q3/P4N1P/1P1QBPP1/R3K2R w KQ - 2 15,e1c1 e4e2 d2e2 e8e2,1300,77,94,1282,advantage middlegame short,https://lichess.org/SV0DvAns#29
01Bcd,4r1r1/pp1kRp1p/2n2p2/2pN3q/2P3bN/1P4P1/P2P1P1P/R3Q1K1 b - - 0 18,c6e7 d5f6 d7d8 f6h5,1311,76,82,160,crushing fork middlegame short,https://lichess.org/hwAyyLKW/black#36
01Bkb,r4rk1/ppp2ppp/3p1q2/2b1p3/2BnP3/2NP2Q1/PPP2PPP/R4RK1 w - - 2 11,c3d5 d4e2 g1h1 e2g3,997,79,100,344,crushing fork middlegame short,https://lichess.org/cdIWRW7I#21
01Bmi,rn1qk2r/ppp2ppp/5b2/3P4/4P3/5b1P/PPP1QPP1/RN2KB1R w KQkq - 0 10,e2f3 f6b2 f3b3 b2a1,1209,75,97,425,advantage middlegame short trappedPiece,https://lichess.org/cUrVP72f#19
01BrE,3r3r/Qbk5/1p1p3p/1P1qpp2/6p1/2P2NP1/3N1PP1/R4RK1 w - - 1 25,a1a6 d5b5 a6a4 d8a8 a4c4 b5c4 a7b7 c7b7,2111,88,76,46,advantage middlegame trappedPiece veryLong,https://lichess.org/gOM7Eh5H#49
01Brx,5rk1/p1r3b1/1p1pR3/3b1n1q/3PNp2/2P2N2/PP2BPQP/R6K w - - 5 23,e4f6 f8f6 e6f6 f5h4 f3h4 d5g2 h4g2 h5e2,2178,78,86,72,advantage kingsideAttack middlegame sacrifice veryLong,https://lichess.org/Nvg7dPRn#45
01Btz,2r1k2r/1p2bppp/1q1p4/p2Pp1P1/5n1P/1N3P2/PPPQ4/2KR1B1R w k - 0 17,a2a4 b6b3 f1b5 e8f8,1541,75,96,3692,advantage defensiveMove middlegame pin short,https://lichess.org/FMeNuY7a#33
01C5B,1r4k1/2pRrppp/1pP5/pQ6/8/q7/5PPP/3R2K1 b - - 3 28,e7d7 c6d7 a3e7 g1f1,2292,94,82,29,advancedPawn advantage defensiveMove endgame short,https://lichess.org/JLP9v3nU/black#56
01CAb,8/p2Q1p2/1p3p1p/2b1k3/5P2/8/PPBr1q1P/R6K b - - 0 31,e5f4 d7f5 f4e3 f5e4,1578,74,93,472,endgame mate mateIn2 short,https://lichess.org/SyXXN7Qn/black#62
01CKc,2rq1rk1/1b3ppp/p2pp3/bp1n4/3PQ1N1/PP1B4/1BP2PPP/R4RK1 b - - 3 17,d8h4 g4f6 d5f6 e4h4,1472,75,96,2195,crushing discoveredAttack middlegame short,https://lichess.org/Krj1ThVv/black#34
01Cqi,r3q1r1/1ppn3k/p2p3b/3Pp1Bp/1PP1N2P/5P1Q/P7/2K2RR1 w - - 9 27,e4f6 d7f6 g5h6 h7h6,1464,76,70,92,advantage middlegame pin short,https://lichess.org/WgxjfKN2#53
01CvZ,2b5/8/6p1/1R6/3kP3/5PPn/8/3K4 w - - 1 54,d1e2 c8a6 e2d2 a6b5,1242,77,73,92,crushing endgame pin short,https://lichess.org/kmi7b3M1#107
01DBx,3r2k1/1q4pp/p2p2P1/1pp5/6Q1/2P5/PP1r2PP/1R2R2K b - - 0 25,h7g6 g4g5 b7g2 g5g2 d2g2 h1g2,1939,128,74,12,crushing endgame fork long,https://lichess.org/ECqMqbgq/black#50
01DJq,4R3/6p1/5bk1/N6p/8/1P6/6PP/3r1K2 w - - 1 45,e8e1 d1e1 f1e1 f6c3 e1d1 c3a5,819,76,100,413,attraction crushing endgame fork long,https://lichess.org/OAuPLlZG#89
01Dcf,1k4r1/3p1p2/1Bn4p/5q2/5P2/1Q4P1/P7/R5K1 w - - 2 29,a1b1 g8g3 b3g3 f5b1,1238,76,88,496,crushing deflection endgame short,https://lichess.org/x6stMH1k#57
01Dt6,3r2k1/1bqPn1pp/p3pp2/1pp3PQ/8/8/PPP4P/1K1R1R2 b - - 1 28,f6f5 h5e8 d8e8 d7e8q,1420,75,88,1622,advancedPawn kingsideAttack mate mateIn2 middlegame promotion short,https://lichess.org/rCyfbn1Z/black#56
01DvO,r1r3k1/1QP1qpp1/7p/R3P3/6PP/6K1/p7/B7 b - - 4 42,a8a5 b7c8 g8h7 c8b7,1288,345,100,1,defensiveMove endgame equality hangingPiece short,https://lichess.org/uQpGLSZy/black#84
01DwE,6k1/5pb1/p1p1p1pp/P1Bq4/2bP1Q2/1rP1RN1P/5PP1/6K1 b - - 0 23,d5f5 f4f5 g6f5 f3d2 f5f4 e3f3,2268,86,88,195,advantage clearance fork long middlegame,https://lichess.org/pOyJVJho/black#46
01E0R,1r1q3k/4B1p1/b1r2n1p/4RB2/P1pPp3/1pQ1P3/6PP/1R4K1 b - - 1 40,d8b6 d4d5 f6d5 e5d5,2011,82,74,50,crushing middlegame short,https://lichess.org/SMp2VxOa/black#80
01EMd,r6k/4q1pp/1n1pBp2/2p1nP2/1p2R2Q/1P5P/r5P1/2B1R1K1 b - - 6 31,b6d7 h4h7 h8h7 e4h4,1598,75,92,294,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/cQMrswkE/black#62
01EUl,r2qk2r/ppp2pp1/2p2n2/7p/3bP1b1/2N3Q1/PPP2PPP/R1B1KB1R w KQkq - 0 9,h2h3 d4c3 g3c3 d8d1,1484,75,96,3957,clearance mate mateIn2 opening short,https://lichess.org/eR5rGPfR#17
01Epj,5r2/1p2Q3/8/pk3rK1/5P2/3P3P/8/8 w - - 2 46,g5g6 f8f6 e7f6 f5f6 g6f6 a5a4 f4f5 a4a3 f6g6 a3a2 f5f6 a2a1q,1924,77,87,207,advancedPawn crushing endgame master masterVsMaster promotion queenRookEndgame quietMove veryLong,https://lichess.org/oXYJR89c#91
01Esj,2r5/p2bk1Q1/1p2p3/3nN3/3P4/8/Pq3PPP/4R1K1 b - - 0 25,e7d6 g7d7,1339,78,67,106,mate mateIn1 middlegame oneMove,https://lichess.org/TYiEDFul/black#50
01EuL,3Q4/5pk1/5P2/4K2p/P2P4/2q1p3/5r2/8 b - - 0 52,g7g6 d8g8 g6h6 g8g7,1026,92,100,37,endgame mate mateIn2 short,https://lichess.org/RG5h38pt/black#104
01FCo,1k2r2r/1Pp2pb1/1n1p3p/3Pq1p1/1Q1NP3/2P2P2/P4R1P/R3K3 b Q - 0 22,g7f6 d4c6 b8b7 c6e5,986,83,97,341,crushing fork middlegame short,https://lichess.org/ppE9yTN1/black#44
01Fml,8/8/1p2pk1p/pP4p1/P2PpPP1/4P3/3K4/8 w - - 0 43,f4g5 f6g5 d4d5 e6d5,1416,77,92,1550,crushing endgame pawnEndgame short,https://lichess.org/tf8EObMs#85
01G6K,r2r2k1/pp2bppp/2n1p3/8/2BP4/4BN1q/PP3P2/2RQ1R1K w - - 6 20,f3h2 e7d6 f2f4 h3e3,1461,74,96,5069,advantage middlegame short,https://lichess.org/tcrbi3Dc#39
01G6T,5rk1/1p1b3p/p2pN2q/2pP2p1/2P3nP/1P4P1/P5B1/4QR1K b - - 1 30,g5h4 f1f8 h6f8 e6f8,1103,75,100,378,crushing kingsideAttack middlegame short,https://lichess.org/d4XkLc0L/black#60
01GBu,5r1k/3p2bp/p4pp1/qp1br3/4P3/1Q4B1/PP2RPPP/4R1K1 w - - 0 23,e4d5 a5e1 e2e1 e5e1,1152,79,98,1131,backRankMate mate mateIn2 middlegame short xRayAttack,https://lichess.org/t1gBJrWV#45
01GCT,5r1k/6p1/R3bn1p/8/1P6/P2PqB2/1B2P2P/6RK b - - 0 30,h8h7 f3e4 h7h8 a6e6,1488,75,89,146,advantage interference middlegame short,https://lichess.org/lC8C6VlE/black#60
01GHp,r4r1k/ppp4p/2n5/2b5/8/6N1/PPPP2PP/R1B2RK1 w - - 7 18,g1h1 f8f1 g3f1 a8f8 f1g3 f8e8,2302,95,88,235,advantage clearance defensiveMove long middlegame,https://lichess.org/xBiZzLMA#35
01GKn,2r2rk1/pbb1qp1p/1pn1p1p1/8/1P1PN3/P2BP2R/2Q1N1PP/5RK1 b - - 3 20,c6b8 e4f6 e7f6 f1f6,959,79,94,321,crushing kingsideAttack middlegame short,https://lichess.org/uBkKtvl9/black#40
01GQI,8/5p2/1kbB2p1/4Pp1p/p2P1P2/1pR3P1/1Kn4P/8 b - - 13 58,c2d4 d6c5 b6c7 c5d4,1027,75,88,202,crushing endgame fork short,https://lichess.org/URyEHRKp/black#116
01GXf,r3k2r/pR2bppp/4p3/3N4/8/8/P4PPP/4R1K1 b kq - 0 20,e7f6 d5c7 e8f8 c7a8,1167,75,96,413,crushing endgame fork short,https://lichess.org/iduwCdmp/black#40
01H0Y,r1b2rk1/p2p1pp1/1p3q1p/3Np3/1P2P3/P4P2/4Q1PP/R4R1K b - - 1 19,f6g6 d5e7 g8h7 e7g6,853,92,76,57,crushing fork middlegame short,https://lichess.org/4RkoQDEf/black#38
01HAq,rn1q1rk1/1bppppbp/1p4pn/6N1/p1B1P3/2PP3Q/PP3PPP/RNB1K2R w KQ - 0 9,c4f7 f8f7 g5f7 h6f7,1926,77,61,55,advantage opening short,https://lichess.org/jjI0oEay#17
01HXy,2k2r1r/1ppb4/pb1n2Pp/3Pp2Q/PP2N1P1/2P2q1P/2B2P2/R1B2RK1 w - - 3 22,g6g7 d6e4 c2e4 b6f2 f1f2 f3f2 g1h1 f2e1,2438,96,87,434,advantage kingsideAttack middlegame veryLong,https://lichess.org/vrK220Qh#43
01Hgu,2k5/p1p5/r6q/3b4/8/3P4/PPP2P1P/R1B2RK1 w - - 0 31,c1h6 a6g6 h6g5 g6g5,1091,75,99,2590,endgame fork mate mateIn2 short,https://lichess.org/9laF2Tml#61
01Hyk,r4rk1/5ppp/4pn2/p1Q5/1ppP4/4PqPP/1P3P2/RNB1K1R1 w Q - 2 21,a1a5 f6e4 c5f8 a8f8,1581,77,93,418,crushing middlegame short,https://lichess.org/FEYtcgVm#41
01ICu,8/5B2/8/8/5k2/2n1p3/Pr3PKP/R7 w - - 0 38,g2f1 b2f2 f1g1 c3e2 g1h1 e2d4,2160,149,57,20,crushing defensiveMove endgame long,https://lichess.org/ajg0odGo#75
01IUe,8/pp2qpk1/2p2N1p/1n1nPPpQ/1P3P2/PB5P/6K1/8 w - - 1 38,f4g5 d5f4 g2f1 f4h5,1276,76,71,426,crushing endgame fork short,https://lichess.org/fgRT9vxj#75
01IW8,r5r1/pb2kp1Q/2p5/q1b1N2P/1p2P3/8/PnP1N3/1K1R4 b - - 0 24,b2d1 h7f7 e7d6 e5c4,1726,76,89,226,mate mateIn2 middlegame short,https://lichess.org/JPaYHpzn/black#48
01Ie5,8/3R3p/6pk/5p2/5PP1/1r5P/r2B1K2/8 b - - 0 46,b3b2 g4g5 h6h5 d7h7,1039,76,100,163,deflection endgame mate mateIn2 short,https://lichess.org/MSON3n5v/black#92
01IiI,5b1k/1p5p/p1n1QPp1/8/3q1R2/P5PK/2r4P/5R2 b - - 3 29,d4d3 e6f7 d3d8 f1d1 d8c8 d1d7,2367,87,77,97,crushing defensiveMove long middlegame,https://lichess.org/ZZHls8bT/black#58
01InH,4k1nr/r1pp1ppq/1p2p3/2b5/2P1PP2/pPNP1nP1/P2B1N1P/R2Q1RKB w k - 3 21,d1f3 h7h2,1230,74,97,559,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/mT8UmU6y#41
01Iz5,4r1k1/1R3bpp/3b4/4n3/P2B2P1/2P2P2/5K2/7R w - - 1 38,a4a5 e5d3 f2g2 e8e2,1734,76,86,162,crushing middlegame short,https://lichess.org/Jo50VzeN#75
01J3E,4r1k1/pb3ppp/1p2r1q1/8/3QP3/2B4P/PP2R1P1/4R1K1 b - - 0 24,e6e4 e2e4 b7e4 e1e4,1025,79,92,82,crushing middlegame short,https://lichess.org/JNbKXKKD/black#48
01J3q,r3r1k1/ppq1ppb1/2p3nN/2Pp3p/3Pn2N/1P2P2P/PB3QP1/R4RK1 b - - 9 23,g7h6 f2f7 g8h8 h4g6,1262,74,96,2316,fork mate mateIn2 middlegame short,https://lichess.org/CUMxzqX2/black#46
01JEA,5rkr/1QN5/4R3/p7/P1Pp4/1B1q3P/1P4P1/6K1 w - - 1 44,c4c5 f8f1 g1h2 h8h3 g2h3 f1f2 b7g2 f2g2 h2g2 d3b3,2195,78,97,340,advantage middlegame sacrifice veryLong,https://lichess.org/rcwW2M7E#87
01JJc,4k3/4P3/2p1KP2/2N5/7r/8/p7/8 b - - 4 42,h4h6 c5e4 c6c5 e4d6,2081,107,78,47,endgame mate mateIn2 quietMove short,https://lichess.org/beTqPTep/black#84
01JUS,8/2k4p/2P1Kpp1/8/5P2/8/7P/8 b - - 1 48,f6f5 e6d5 g6g5 f4g5 f5f4 d5e4 c7c6 e4f4,2172,80,88,449,crushing endgame pawnEndgame veryLong,https://lichess.org/qSvjNJDM/black#96
01JaO,5r1k/pp4p1/b1p1Q2p/3p4/PP1P2P1/6bP/4NPBq/R3RK2 w - - 1 29,f2f3 f8f3 g2f3 h2f2,1748,79,87,67,mate mateIn2 middlegame sacrifice short,https://lichess.org/eYK1wfLO#57
